company_key,stability_score,region,rating,still_active,duration_days
nice and solid,0.0,london,A,True,272
worthing rugby football club,12.9,rest_england,A,True,1041
xtb,0.0,london,A,True,566
rocket joe s pizza,10.4,wales,A,False,195
grosvenor farms,12.9,rest_england,A,False,832
dynamic force guarding,12.9,rest_england,A,True,747
ellora solihull ltd t a ellora curry centre,12.9,rest_england,A,True,272
evolving care,12.9,rest_england,A,True,1041
i v care,12.9,rest_england,A,True,846
noah pvt,0.0,london,A,True,747
fox cooling,0.0,london,A,True,209
stacklok uk,0.0,london,A,True,209
trimz house barbers,12.9,rest_england,A,True,1041
mr jahan zaib t a zaib hair kutz,12.9,rest_england,A,True,935
imad sarafi,12.9,rest_england,A,True,1041
school of business and management,0.0,london,A,True,272
greatway t c,0.0,london,A,False,663
james wigg group practice,0.0,london,A,True,1041
i transport and logistics,0.0,london,A,True,935
alfor aviation and technical services,12.9,rest_england,A,True,272
ihi care services,12.9,rest_england,A,True,1041
ascent digital services uk,12.9,rest_england,A,True,846
jessica mccormack,0.0,london,A,True,1041
pathfinders care ollerton,12.9,rest_england,A,True,1041
elizabeth hadeed,0.0,london,A,True,272
chacha chai holding,12.9,rest_england,A,False,832
oaka vending uk,27.8,scotland,A,True,209
genius within cic,12.9,rest_england,A,True,566
birmingham heating,12.9,rest_england,A,True,1041
link marketing,12.9,rest_england,A,True,846
catering cleaning solutions,0.0,london,A,True,935
cashlong group,0.0,london,A,True,1041
shree sai trading,12.9,rest_england,A,True,1041
rdc aviation,12.9,rest_england,A,True,1041
alpha security industries,12.9,rest_england,A,True,846
sismek,12.9,rest_england,A,True,1041
sizzle cream,12.9,rest_england,A,True,846
brian mackenow,12.9,rest_england,A,True,1
aeh innovative hydrogel,12.9,rest_england,A,True,1041
gunning transmission distribution services,12.9,rest_england,A,False,538
alitu podcasting,27.8,scotland,A,False,832
multiconsult uk,12.9,rest_england,A,True,1041
the soak bar grill,12.9,rest_england,A,True,747
cat uk services,12.9,rest_england,A,True,1041
rajdhani express,12.9,rest_england,A,True,1041
onlyus enterprises uk,12.9,rest_england,A,True,935
visual data media services,0.0,london,A,True,1041
ty derwen,10.4,wales,A,True,1
welcome support services,12.9,rest_england,A,False,258
dnp hospitality ltd t a gurkha durbaar,12.9,rest_england,A,True,1041
marium jeelani,0.0,london,A,True,747
ktmp uk,12.9,rest_england,A,True,566
gemstone it services,12.9,rest_england,A,True,566
drivvn,12.9,rest_england,A,True,566
lastpass uk,0.0,london,A,True,935
wright wright architects,0.0,london,A,True,1041
f a firman glass projects,12.9,rest_england,A,True,566
nilo company t a shalford village stores,12.9,rest_england,A,True,846
a k software house,12.9,rest_england,A,True,566
boss energy consulting,0.0,london,A,True,747
nanoit solutions,12.9,rest_england,A,True,1041
reach studios,12.9,rest_england,A,True,467
hypha partners,0.0,london,A,True,467
ak hot pizza 4 u,0.0,london,A,True,747
bitterne park school,12.9,rest_england,A,True,1041
lindley adams,12.9,rest_england,A,True,1041
malvern st james,12.9,rest_england,A,False,648
st davids care home,0.0,london,A,False,379
traders digital marketing,12.9,rest_england,A,True,1041
brimstone site investigation,12.9,rest_england,A,True,747
cip fs uk,12.9,rest_england,A,True,1
genetix research,0.0,london,A,False,538
aw pvt ltd t a ameen butchers groceries,0.0,london,A,True,272
hilton and moss sportscars,12.9,rest_england,A,True,393
midea home appliances uk,12.9,rest_england,A,True,1041
wordsmith ai,0.0,london,A,True,846
cloudbees uk,0.0,london,A,True,1
m lange ltd t a salut,0.0,london,A,True,1041
barrack lane medical centre,12.9,rest_england,A,True,1041
equal force security services,12.9,rest_england,A,True,1041
uttapam uk,12.9,rest_england,A,False,832
mr muhammad zubair t a day today govan grocer,27.8,scotland,A,True,747
laxmi m cr,12.9,rest_england,A,False,832
wigmore primary school,12.9,rest_england,A,True,272
coffee tw15,12.9,rest_england,A,True,467
sky touch windows glazing,12.9,rest_england,A,False,574
leo laboratories,12.9,rest_england,A,True,1041
the mobile world traders ltd t a the mobile world,12.9,rest_england,A,True,935
reading halal chinese ltd t a wan choi,12.9,rest_england,A,True,935
minhoco 21,12.9,rest_england,A,True,467
semtech,12.9,rest_england,A,True,1041
smiles4ever limited t a enhance dental centre,12.9,rest_england,A,True,1
asmita associates,0.0,london,A,True,1041
don construction products,12.9,rest_england,A,True,1041
campbell industrial products,12.9,rest_england,A,True,1
bandstand uk,0.0,london,A,True,1041
lakeside medical practice,12.9,rest_england,A,True,1041
bobbys news agents,12.9,rest_england,A,True,1
mr s kogulavarathan t a premier krates convenience store,12.9,rest_england,A,True,1041
ambient green,12.9,rest_england,A,True,566
tividale fish bar,12.9,rest_england,A,False,726
rtl adalliance,0.0,london,A,True,209
horizonte minerals,0.0,london,A,False,648
vintura uk,12.9,rest_england,A,True,1041
horizon nexus consultants,12.9,rest_england,A,False,181
cads,12.9,rest_england,A,True,1041
dubarry technology,12.9,rest_england,A,True,467
the henley college,12.9,rest_england,A,True,209
vaibhav it solutions,12.9,rest_england,A,True,747
director first insolvency,12.9,rest_england,A,True,1
m l homes,0.0,london,A,True,1041
bb leicester,12.9,rest_england,A,False,726
grw retail,12.9,rest_england,A,True,747
digicom east london,0.0,london,A,True,1041
africa practice,12.9,rest_england,A,True,1041
lcuk artists,0.0,london,A,True,393
cloud galacticos,0.0,london,A,True,1041
marigold and mango,12.9,rest_england,A,True,467
lintonmar,27.8,scotland,A,False,195
great homer street medical centre,12.9,rest_england,A,True,935
sk oldbury ltd t a papa johns,12.9,rest_england,A,True,935
savelow limited trading as uplands news and uplands newsagents,10.4,wales,A,True,467
nexus terra,0.0,london,A,False,1
aviareps uk,0.0,london,A,True,1041
mccarthy stone retirement lifestyles,12.9,rest_england,A,True,1041
mera international,0.0,london,A,False,106
bc partners,0.0,london,A,True,1041
pak food express,12.9,rest_england,A,False,294
oate 2006,12.9,rest_england,A,True,935
dynaliner,0.0,london,A,True,1041
holy cow putney limited t a holy cow,0.0,london,A,True,1041
maserati gb,12.9,rest_england,A,True,747
uk ems events,0.0,london,A,True,1041
apex associates,12.9,rest_england,A,True,1041
varuna bagno ltd t a varuna bagno tiles,12.9,rest_england,A,True,1041
wise pharmacies,12.9,rest_england,A,True,1041
bowerbird consulting,12.9,rest_england,A,True,846
rugs4decor,12.9,rest_england,A,False,294
westbourne grove church,0.0,london,A,True,1
yarn market hotel,12.9,rest_england,A,True,1041
barton place,12.9,rest_england,A,True,1041
global equipment spares,0.0,london,A,True,935
amundi uk,0.0,london,A,True,1041
doctor care,0.0,london,A,True,1041
webuild ai,0.0,london,A,True,272
ross video uk,0.0,london,A,True,1041
st michaels homes,12.9,rest_england,A,True,935
tbnn limited trading as vys nails,0.0,london,A,True,272
the red house ashtead,12.9,rest_england,A,True,1041
rosehill house residential home,12.9,rest_england,A,True,1041
noble cosmetics,12.9,rest_england,A,True,1041
oakswood group,12.9,rest_england,A,True,272
alpha trust,12.9,rest_england,A,True,747
prime consultant services,12.9,rest_england,A,True,935
my luxury bathrooms,0.0,london,A,True,747
penumbra mental health,27.8,scotland,A,True,566
prototype electronics,12.9,rest_england,A,True,566
sykes capital,12.9,rest_england,A,True,1041
black isle timber harvesting,12.9,rest_england,A,True,1
hb4d leeds,12.9,rest_england,A,True,1
wynken,0.0,london,A,True,566
fatima enterprise limited t a la bella napoli la cucina italiana mare pizza tico taco,0.0,london,A,True,1041
rmj transport,12.9,rest_england,A,True,1041
applied data science partners,0.0,london,A,True,935
mymakan restaurant,12.9,rest_england,A,True,846
solafide healthcare,12.9,rest_england,A,True,846
t bazaar,0.0,london,A,True,1041
nadat and,12.9,rest_england,A,True,1041
plus care services,0.0,london,A,True,272
edinbane lodge,12.9,rest_england,A,True,1041
karrma,12.9,rest_england,A,False,294
beaumont bailey executive search,0.0,london,A,False,663
pvd retail,12.9,rest_england,A,True,467
roughcote hall farm,12.9,rest_england,A,True,1041
pryors corporate travel,12.9,rest_england,A,True,846
foodworld ashton,12.9,rest_england,A,True,1041
indigo red accountancy services,27.8,scotland,A,True,272
ashila,0.0,london,A,True,1041
bcdh capital holding uk,60.6,london,B,True,1041
opaltec international,12.9,rest_england,A,True,846
mapei uk,12.9,rest_england,A,True,747
ludonautics,12.9,rest_england,A,True,935
euroworld,0.0,london,A,True,272
manchester global management uk,0.0,london,A,True,467
drs parvataneni garala,12.9,rest_england,A,True,1041
carenest homes,12.9,rest_england,A,False,475
m j m c thomasson,12.9,rest_england,A,True,1041
banh banh brixton,0.0,london,A,True,467
sran local stores,12.9,rest_england,A,True,1041
revital dental care,0.0,london,A,True,846
ux connections,0.0,london,A,True,1041
electro gadget,0.0,london,A,True,1041
tarragon bistro,12.9,rest_england,A,True,1041
abel care,0.0,london,A,False,832
tastehead,0.0,london,A,True,272
ggm stores ltd t a meadows convenience store,12.9,rest_england,A,True,747
bszi limited t a a to z insurance services,10.4,wales,A,True,846
the egg free cake box sheff limited t a cake box,12.9,rest_england,A,True,467
dorchester visionplus limited t a specsavers,12.9,rest_england,A,True,1
euphoria traders,12.9,rest_england,A,False,294
ouyue limited t a niihaw,12.9,rest_england,A,True,1041
taka sports,12.9,rest_england,A,True,566
pragmatisch solutions private,12.9,rest_england,A,True,1041
sab trade,12.9,rest_england,A,True,1041
solutions pt,12.9,rest_england,A,True,1041
royal cars autocentre,12.9,rest_england,A,True,467
jp uk,0.0,london,A,True,393
bunty s chip stop,12.9,rest_england,A,True,1041
noel foods,0.0,london,A,True,1
rajveer,12.9,rest_england,A,True,935
highwell house nursing home,12.9,rest_england,A,True,1041
mathalie care services,12.9,rest_england,A,True,1041
hut architecture,0.0,london,A,True,1041
cakeflower,12.9,rest_england,A,True,1041
rizak,12.9,rest_england,A,True,1
b r patel t as riddhi s beauty clinic,0.0,london,A,True,1041
kaiz ltd t a burnhill store,27.8,scotland,A,True,1041
edanpower installations,12.9,rest_england,A,True,935
falafel bar london limited t a falafel bar,0.0,london,A,True,1041
heirs and graces private day nursery,12.9,rest_england,A,True,272
bondcare willington,12.9,rest_england,A,False,832
habitation care,12.9,rest_england,A,True,1041
subajini praveenthan trading as clittaford store,12.9,rest_england,A,True,1041
aylesbury used cars,12.9,rest_england,A,True,935
hewson consulting engineers,12.9,rest_england,A,True,1041
cumberland platforms,12.9,rest_england,A,True,1041
the medlar restaurant,0.0,london,A,True,1041
hermione marketing,0.0,london,A,False,574
their perfect care,12.9,rest_england,A,True,846
abacare,12.9,rest_england,A,True,747
mount vets farm practice,12.9,rest_england,A,True,1
ns fresh veg limited t a ns fresh veg,12.9,rest_england,A,True,1041
medevice digital,12.9,rest_england,A,True,846
ss creative solutions uk ltd 15462184,12.9,rest_england,A,True,1
westbury dental care,0.0,london,A,True,1041
la energy solutions,12.9,rest_england,A,True,1
caerleon house care ltd t a caerleon house nursing home,10.4,wales,A,True,1041
dosa n chutney,0.0,london,A,True,1041
jecky soni and aarti soni t as news plus,12.9,rest_england,A,True,1041
place by design,12.9,rest_england,A,True,209
tech vista,0.0,london,A,False,538
retail edge,12.9,rest_england,A,True,1041
buildercast,12.9,rest_england,A,True,935
cinematics by taha,12.9,rest_england,A,True,1
nur naz bristol limited t a cafe spice,12.9,rest_england,A,False,648
itachio,12.9,rest_england,A,True,1041
ferns surfacing,12.9,rest_england,A,True,1041
securityhq,0.0,london,A,True,1041
vchem pharmacy ltd t a carehealth pharmacy,0.0,london,A,True,1041
condale plastics,12.9,rest_england,A,True,566
keerth retail,12.9,rest_england,A,True,1041
independent physiological diagnostics ipd,0.0,london,A,True,272
nl home care,0.0,london,A,True,209
friends united limited t a chilis indian restaurant,12.9,rest_england,A,True,1041
burtons biscuits,12.9,rest_england,A,False,574
hamilton academy,12.9,rest_england,A,True,935
icare solutions nw,12.9,rest_england,A,False,832
d h lamama,12.9,rest_england,A,True,1041
lord grey academy,12.9,rest_england,A,True,1041
wr global,0.0,london,A,False,1
cook compression,12.9,rest_england,A,True,1041
seven bridges,0.0,london,A,True,1041
hathaway contractors,12.9,rest_england,A,True,1041
qm london trading,0.0,london,A,True,747
the blandford group practice,12.9,rest_england,A,True,1041
sekyee computer,0.0,london,A,True,1041
cleeve house care ltd t a cleeve house,12.9,rest_england,A,True,935
soon london,0.0,london,A,True,1041
overthrow digital,0.0,london,A,True,1041
randell s healthcare,12.9,rest_england,A,True,272
we care you plus,10.4,wales,A,True,935
s k news food store,12.9,rest_england,A,True,935
genedrive diagnostics,12.9,rest_england,A,True,1041
mantl,0.0,london,A,True,1041
raj admission consultancy,0.0,london,A,True,1041
rccg jesus house aberdeen,27.8,scotland,A,True,1041
ra electrical,0.0,london,A,True,747
gnt uk,12.9,rest_england,A,True,1041
shreeoom,12.9,rest_england,A,True,1041
lakhan sweets and savoury,12.9,rest_england,A,True,1041
bloom health hospitals,12.9,rest_england,A,True,1
kidly,12.9,rest_england,A,True,1041
hansam ltd ta heavenly desserts batley,12.9,rest_england,A,True,1041
denys nv uk,0.0,london,A,True,1041
the conde nast publications,0.0,london,A,True,1041
golden twist,0.0,london,A,True,846
pesapeer payment,12.9,rest_england,A,True,209
first dispute management,12.9,rest_england,A,True,272
rs a education and consultancy,12.9,rest_england,A,True,272
st ralph sherwin catholic multi academy trust,12.9,rest_england,A,True,935
wacker chemicals,12.9,rest_england,A,True,1041
southall london glazing,12.9,rest_england,A,True,846
sgim sush,12.9,rest_england,A,True,393
apply4 technology,0.0,london,A,True,1041
livenow media,0.0,london,A,False,475
cornerstone practice,12.9,rest_england,A,True,1041
belfast health social care trust,14.0,ni,A,True,1041
elecsis,12.9,rest_england,A,True,1
exertis uk,12.9,rest_england,A,True,1041
m k freight,12.9,rest_england,A,True,272
ideafruit uk,12.9,rest_england,A,True,1041
walgreens boots alliance services,12.9,rest_england,A,False,832
sawaddee limited t a chai wu,0.0,london,A,False,832
cdw,0.0,london,A,True,1041
lt properties,12.9,rest_england,A,True,935
american dining franchise,12.9,rest_england,A,True,846
b w boathouse inn moulsford ltd t a the beetle and wedge,12.9,rest_england,A,True,272
acosta dance foundation,12.9,rest_england,A,True,566
usstad haulage,12.9,rest_england,A,True,1041
gen 2 carbon,12.9,rest_england,A,True,1041
h andrew,12.9,rest_england,A,True,846
shah design build,12.9,rest_england,A,False,195
smooth service,12.9,rest_england,A,True,467
den co down,14.0,ni,A,True,1
northern autos,12.9,rest_england,A,True,1041
heygates,12.9,rest_england,A,True,1041
elgar healthcare,12.9,rest_england,A,True,1041
love utility services,12.9,rest_england,A,True,566
umi oriental food limited trading as umi japanese bar restaurants,12.9,rest_england,A,True,1041
sequoia organisation,0.0,london,A,True,1041
pillar app,0.0,london,A,True,1041
icon solutions,0.0,london,A,False,475
chopra associates,12.9,rest_england,A,True,1041
ear health solutions,12.9,rest_england,A,True,566
profitwise consultants,12.9,rest_england,A,True,1
aathira trading ltd t a parade express,12.9,rest_england,A,True,935
wg curry house,12.9,rest_england,A,True,1041
toast mail order,10.4,wales,A,True,935
timeswitch care,12.9,rest_england,A,True,1041
